"","AnimalID","Day1_T1","Day1_T2","Day1_T3","Day1_T4","Day2_T1","Day2_T2","Day2_T3","Day2_T4","Day3_T1","Day3_T2","Day3_T3","Day3_T4","Day4_T1","Day4_T2","Day4_T3","Day4_T4","Day5_T1","Day5_T2","Day5_T3","Day5_T4","Probe_D5_T1","Probe_D8_T1"
"97","210503_8",4.804738302,10.05736757,21.64306601,19.9755017,16.11071152,6.556987606,18.85171903,17.70812974,3.416787648,16.6082757,14.12075968,14.90513652,12.27463376,13.33055133,13.45076261,16.22525664,13.13846857,14.85701736,21.12488531,3.251707286,14.48353942,13.57607564
"98","210503_9",19.93575669,14.67992137,1.557126162,12.20884589,8.840821003,12.55501976,10.24681428,6.363546496,2.885219176,10.90893144,13.64786156,5.446281635,7.504262576,1.301361766,4.333205185,4.285142795,4.347975206,9.481999398,3.62237429,3.791801393,17.01308466,17.57336366
"99","200302_10",31.46966452,37.72368163,23.80902363,27.46533048,14.22254863,23.95091546,18.1873196,19.64417984,24.33319168,13.75694189,7.443244074,22.26429775,9.18831521,5.428572999,13.14614743,3.278110456,13.147879,6.417836928,3.04657304,2.028710658,18.4554947,15.68813785
"100","200302_11",29.2119872,32.6461681,17.59465699,24.58435993,22.21754095,15.59085431,5.383341892,3.238870023,7.043031921,3.802628146,6.335678956,2.375625967,1.303716451,2.660348386,2.109825033,1.813046639,2.092102469,8.448168976,1.213488285,4.553742533,20.10767176,18.04546598
"101","200302_12",23.00463577,23.94856714,19.78010269,17.10056107,22.74744049,18.8862672,18.19287173,18.11481615,11.62725096,5.614911721,10.82649738,8.044286243,14.7535759,9.442061348,12.18035188,17.89059885,4.241467918,9.141893782,2.874771601,18.54063202,17.88004172,21.95748347
"102","200302_3",41.87817789,44.47124098,34.94372729,22.73389742,13.5072859,15.56782931,9.550761234,11.10366586,4.693501741,5.669247307,23.88615413,3.64812863,2.536623639,4.311259165,17.57664102,18.54957962,11.88801391,14.29923341,2.469260961,5.090370478,21.72366102,18.93806283
"103","200302_4",3.117226126,23.92863942,24.57325337,16.38808949,28.00879636,22.86469402,20.63148164,23.59207485,28.62595865,23.05041875,13.24229306,11.1372276,11.95140065,7.634658309,10.07817367,4.70091398,9.191391196,6.572830671,6.075411882,4.607845309,23.28339649,24.326493
"104","200302_5",3.771281066,31.83519727,37.11540054,23.51783548,22.90811885,18.79194354,20.08725925,16.2790521,10.72151023,13.38623999,5.348409765,17.1834084,8.783875237,1.170915948,2.302304786,5.191275422,4.025699729,1.46554384,6.252716336,9.419939896,23.69773327,16.97658288
"105","200302_6",29.72123356,30.08728893,25.53101838,20.43684619,19.24508901,5.661028377,15.61303767,16.58946619,12.23031278,21.61746429,19.15779287,17.12816449,10.41163797,3.450210812,9.997053575,5.496455008,3.443897919,8.984846414,7.759796979,4.140566343,20.5944346,19.81931382
"106","200302_7",30.21656809,27.40192753,27.61981862,25.82554518,15.10729969,20.26841555,17.44509251,17.08556126,12.8935282,7.279034902,5.812703723,13.79323333,5.990157247,7.782492669,10.71393072,7.079816331,2.048605133,12.4062486,3.221642201,7.193783043,24.3961325,22.31218316
"107","200302_8",19.95253996,25.02608453,20.06068982,20.02627969,9.551912138,6.150656548,10.68689219,6.872010557,10.57922996,19.43496586,19.49201397,7.776768831,4.100879796,3.957637115,6.444856043,2.593178297,4.680609214,4.754890487,13.32852205,3.335233786,21.35628821,18.25012509
"108","200302_9",22.89372136,26.71877364,25.17136562,19.92751309,16.36153658,16.73392146,5.917478275,3.548023774,2.772036005,5.99796062,6.873896657,5.445142998,4.678321278,13.02139359,17.9334794,6.554761544,7.290309782,4.804580098,1.709170435,2.07613711,17.85414864,23.25103096
"109","211004_10",8.754394318,13.08871352,20.37281096,19.37064436,15.89084576,5.726431208,18.10723271,9.690570414,25.45877427,11.78472045,10.11298951,7.139275097,16.02902066,11.81171016,4.205872446,10.28687076,11.02279584,3.714174861,5.818872301,7.681762657,18.60297607,18.62622676
"110","211004_11",23.66734432,23.43366321,6.65695914,16.52502369,4.030137568,13.78109565,24.98945104,11.15483597,18.72017119,5.140263133,11.2489162,1.819905318,3.666135218,7.879072275,9.2806565,3.434042943,6.743091875,14.74160739,10.20130567,18.4056832,20.61028602,20.4729467
"111","211004_12",17.79072997,20.23640098,18.71002916,24.80299878,11.43182172,21.53237518,13.28100573,22.05161425,21.27966548,7.015429479,7.063284044,6.325535888,10.8784146,15.08122219,15.42450436,13.49720112,2.303956975,4.730103367,16.69375768,15.18457133,21.05748288,21.53784907
"112","211004_13",21.96840228,22.67295558,19.54701939,18.3778868,20.69259668,18.86632494,10.05758017,11.94109992,14.81246048,21.83865109,15.7480674,3.48918008,21.37684405,10.88657463,13.16457083,7.123835244,1.555137743,19.84212138,14.12687852,14.95342605,22.19956581,21.94784135
"113","211004_14",24.7350839,15.32608415,14.25352518,22.08402935,25.81118849,7.672642455,6.924808277,24.92445886,27.594248,27.60160433,14.50375743,19.90271984,7.966570159,6.043785004,14.37779734,12.68761368,2.875,2.860962629,8.159757326,17.4435312,18.97360631,17.47784302
"114","211004_15",27.32378682,29.68292423,11.08738934,20.82494479,19.58429517,23.05845303,25.34415801,18.78448471,24.09558122,16.80490195,15.19919222,7.166103667,3.609526367,7.098058599,2.254402369,3.692626664,1.487310104,1.5295197,12.6778155,5.243287766,20.16235766,18.92041209
"115","211004_16",21.96409234,9.738980777,16.90649338,15.02888568,16.09400676,19.67373961,10.15020933,14.40181884,17.35570519,15.92879202,6.245473886,1.611784029,10.92702133,3.125339382,14.30347176,2.532179109,1.439774546,8.113563991,3.262260425,5.553345449,17.21307124,19.97061873
"116","211004_17",25.09050549,22.07198804,33.38149628,8.196773283,26.44418082,26.91366735,21.36299557,20.51578121,20.96650519,17.96527091,11.3431696,20.6972609,29.17133487,3.879841158,21.08857105,21.78971083,16.8213517,20.61680951,22.08352511,16.54492789,15.74795995,16.65756819
"117","211004_19",5.523520308,19.84973415,12.92535352,9.306936231,25.88953932,6.512383049,9.30193684,17.30257077,18.43950367,12.60414516,3.617284703,4.603729248,20.13794678,11.74380764,4.89654288,1.496745749,1.538353994,10.89637867,6.000804568,2.654561472,16.83680878,20.26267458
"118","211004_1",4.002989405,20.50348406,17.84228377,8.568214607,14.44763426,8.980676578,12.30346208,8.04813602,4.93746379,5.328062962,3.165278733,3.166650394,5.722072867,6.062112779,5.652304859,2.137762531,2.097571092,3.752009383,6.522975215,4.33779459,20.09440885,17.62824421
"119","211004_20",19.26297691,18.66697994,17.71483648,19.59852268,21.2228296,17.05941061,19.62175227,8.872777919,11.45384465,12.68732885,4.725763126,7.591354037,3.307442168,5.436109354,5.068467767,2.164306398,4.177491898,3.098447129,3.09634514,2.509274246,21.28762748,18.19066689
"120","211004_21",2.181390601,12.84009939,19.43674722,17.76836647,12.60800121,15.17329864,8.989397652,11.38911545,30.74053379,13.82422055,19.03031601,11.8272379,16.33026197,8.451637369,12.87957842,5.600037774,2.427198111,3.465392815,6.225283525,3.587950847,19.69587316,20.44744501
"121","211004_2",3.558240945,22.48533983,15.61452587,12.01355511,17.48360984,17.8100767,7.982051961,15.47209816,4.858862421,5.020760357,4.554411436,5.061210367,5.524130772,2.821454942,5.678443978,3.038642084,3.820589003,3.081343904,3.217415593,4.071285127,18.99576646,20.53150944
"122","211004_3",8.096350874,6.13452549,7.065542949,5.339742965,18.04082367,1.5,7.685209812,6.48505893,10.56509275,4.097244952,6.100222536,2.748455193,4.687344357,2.820681248,4.288923706,3.565721018,1.852260042,5.91249594,2.93116243,4.149861795,21.42675819,20.36545237
"123","211004_5",21.31129125,4.41376922,5.580176112,20.71106078,3.821620019,3.430798439,6.539449717,13.13604094,2.263676755,17.35344001,11.71412112,5.052497244,1.941936727,18.30009402,4.038832703,5.729693794,2.970694087,4.28727837,6.949720267,6.110039733,20.27054953,18.46319339
"124","211004_9",7.78140227,5.50715362,20.42649913,11.33464832,16.71022145,8.530537191,7.079358374,3.245137943,6.237296705,6.468950652,8.258923632,5.131594496,2.191523269,5.093418467,6.600295156,2.747812754,6.079920673,2.143407253,5.894971695,6.323731458,18.29969594,18.61790581
"125","210809_1",4.290742052,24.72243462,21.87073458,18.25625396,21.89831662,3.825363165,3.838013699,7.753870003,17.4739132,15.90402803,4.870256529,6.803744201,6.1936313,14.8389037,3.534991579,3.448217967,4.898917925,3.591119383,10.25389963,4.618442514,16.76231809,17.72137719
"126","210809_2",1.704065772,4.596657171,17.96308865,23.35853856,19.44312022,17.12407855,11.89135594,7.899756631,19.28020109,5.261331916,21.48915067,4.148695819,7.58410875,7.235355596,13.90645625,11.91174735,5.512352792,4.19032866,21.55164151,3.261314432,16.65299753,15.36219715
"127","210809_3",9.051550115,23.01006888,17.089113,17.46332255,19.46071108,8.949622564,20.1288951,19.23466696,14.93169823,12.26426278,4.214343897,3.152175542,3.672675617,2.821026668,15.25149298,5.306253508,19.533666,3.603224047,15.14402538,9.872814171,21.42210686,18.0820415
"128","210809_4",4.03512951,17.59996747,6.919328664,5.124966377,19.20577373,4.684485877,20.09449226,13.66899129,2.876105761,3.787437221,13.85856514,2.677749224,3.718138064,3.878771089,5.975331772,7.921141812,4.420444586,7.049827805,16.25372643,5.596358333,18.79449846,18.88508865
"129","210809_5",18.9879231,20.30666505,14.84437824,16.42741667,18.95362464,16.06857182,16.65447472,17.92954159,16.50696655,14.75122329,11.08993141,8.279112475,16.02806026,6.264385003,10.38312566,12.59916075,14.6570531,11.73912772,5.565130941,1.647132124,18.95684523,16.8461902
"130","210809_6",26.62966814,21.89856674,19.02358456,13.027872,17.07745984,19.2403884,11.0647101,15.09036285,19.01767532,8.177703913,4.33931628,8.213910268,6.079371949,1.942413258,3.110929373,1.984913375,4.146993915,5.05347061,3.610086987,5.922599932,18.8599622,19.47509742
"131","210809_7",17.7293705,18.00285804,16.99727159,16.17015748,18.17502251,19.42850318,5.848304823,4.444934869,2.973132873,2.559593099,19.93734836,0.951886236,16.24348739,7.106649636,10.60435661,3.327732396,4.195358203,10.39845266,2.758731518,4.718893142,17.94791019,16.95401961
"132","210809_8",19.25157052,20.07613938,14.22328679,6.118077507,8.021204663,6.500575116,5.135410362,16.11429053,8.742663751,3.039701279,17.06112902,8.912251382,4.178141024,3.490422114,3.472652093,6.944665957,3.295424511,6.209687194,5.329768425,2.90401713,20.13067767,14.61427044
"133","190909_1",18.06733715,17.82876516,19.53776866,17.49809216,22.10308763,19.54227712,16.60219254,10.62193731,5.297794747,3.481845007,21.5057815,5.934527315,18.96153545,17.92691745,13.99155884,18.20983157,4.662941588,19.07398446,16.43199667,19.32331663,20.93261803,17.37397783
"134","190909_2",2.840907203,22.12468608,16.46303341,19.11677008,22.25854152,21.43446315,20.20642583,20.21384904,11.72790211,18.26494606,7.215054019,5.285624336,7.324222551,2.78906416,2.913090665,6.151498338,2.125,3.716494479,2.277080586,2.843684093,14.58101621,14.41990389
"135","190909_3",20.64863509,26.62326582,20.87034345,18.32580201,6.233156257,5.579145538,9.964090692,5.408933858,17.78850292,14.23747901,9.650406928,17.41086302,7.112205038,2.902849828,19.11717458,1.085188775,1.363315062,11.89999945,11.0314045,9.831398222,17.25497628,18.98081395
"136","190909_4",31.9921967,32.15226779,27.51377327,20.51801274,12.35570021,15.02903231,13.49460886,4.828056311,3.858588763,2.92889319,11.79486153,6.312995498,5.9781829,2.697637134,8.882974638,5.011233754,17.52742156,16.66542134,2.742128917,7.439015665,14.79091158,14.41506247
"137","190909_8",21.73127787,24.37688626,17.30628243,17.82413408,17.59833957,6.520920721,2.410950217,18.54308807,15.61546577,9.991843195,13.16382477,2.068771601,17.19781341,2.601986731,18.44614672,4.330568059,2.343302022,10.97287805,11.66822301,12.52076249,18.80083073,17.71631275
"138","190909_9",16.46249852,31.1295057,14.35586911,22.98572211,16.37393009,3.546683285,20.49765525,13.52637314,12.85972751,5.073117146,21.08363294,7.575623985,18.90788261,21.0802478,10.53006594,13.34153718,11.3386453,9.118330199,19.83034879,8.857513054,23.39730386,20.06240182
"139","220509_10",40.58380977,26.95557551,32.63793162,26.4217172,19.94861331,17.56259905,21.43391125,18.71499516,15.52353449,4.557320716,17.86123707,2.913398768,16.48391716,23.48900585,14.56669474,18.62308193,18.80361261,13.76011153,18.07834512,21.04629345,18.36609157,17.56224617
"140","220509_11",19.99519095,19.37402075,17.97660578,18.36598529,19.2593458,18.65926886,16.09980669,17.93731532,13.75716879,14.20703791,12.45132333,15.83359644,4.286306974,9.132988149,6.608718527,4.875,1.290144381,4.515502181,4.985633782,3.876322799,16.49468459,17.95321522
"141","220509_12",5.734403082,18.33383197,9.633512331,15.12605446,5.519944621,6.668804894,17.47846213,11.45930063,5.488833315,10.13075825,16.17277919,4.775409894,4.852829008,5.132554775,5.15259647,1.680724057,2.537486916,8.610162293,6.056373412,3.596726806,21.55355625,20.57804835
"142","220509_13",22.82264752,17.42153291,22.39907414,21.17349963,20.53751503,2.287572984,10.94277194,16.53608649,17.31831075,21.11220018,17.38965708,3.239739345,4.329820311,10.05290941,18.90375445,3.736592374,11.17819772,13.16868055,3.445611299,3.834105254,20.37912209,18.15932484
"143","220509_14",20.79654001,19.21100317,17.81159187,11.03783952,13.63885597,8.715297918,11.93091996,9.026903382,9.606255442,12.25892382,7.331811946,5.19344686,11.06673137,7.958213475,4.497249767,10.85331849,3.316753822,1.359359503,7.623373546,5.191682457,19.89054476,17.90582008
"144","220509_1",25.99539323,11.87098686,18.34308451,21.67741713,10.17662411,16.43204704,6.65480789,19.46104962,17.32303536,18.10982107,3.26605426,3.409213965,3.386601451,7.828719892,4.68351726,2.395683155,7.639474867,18.48934066,3.44005583,9.019774547,19.79434812,19.65833147
"145","220509_4",5.644464271,21.62046139,22.66774629,14.67430689,8.085466013,22.50854696,7.181811771,17.00805214,4.994101932,5.120322332,3.645422701,2.873711578,4.811705367,7.578346735,4.496827437,3.815297729,4.387435715,3.784668428,8.915536633,13.4718987,20.76457076,23.87252909
"146","220509_6",5.204899508,22.79231061,23.22657774,20.13447998,18.37852633,2.219578117,7.489919785,6.99491334,18.62238434,3.103791839,5.512751041,4.464937752,4.689320036,5.706617799,3.479236986,3.998824093,4.018595939,9.023841048,9.831786595,7.727626572,18.08819042,18.16807242
"147","220509_7",24.94831624,18.14125123,15.69265887,15.77555723,15.39380246,15.25509018,5.157647286,6.963827596,3.352396281,15.27634489,4.159751256,6.970629074,8.750766336,5.788820214,5.531990476,4.135556899,2.031613378,10.209639,6.128919895,4.693672776,21.17293611,19.51831116
"148","220509_8",21.67719125,18.85746976,19.8979625,13.57580949,21.80165933,2.704343067,21.47434362,12.8824768,9.070064519,4.096602338,5.036225853,3.984943499,5.0066234,6.903373834,7.071380784,6.959993556,6.541260347,6.608062077,8.323637553,2.392168796,17.93143209,22.15299679
"149","220110_10",14.78258241,11.84304759,20.65636813,6.279965519,20.83952219,4.985196386,17.06564035,4.207150791,18.40082993,13.99593457,6.079963291,5.49334959,3.354243223,3.988425817,3.040756049,6.567697817,4.997100803,6.013164681,3.814726839,3.836134844,21.79301063,18.905635
"150","220110_11",15.7467158,20.61739125,6.90372012,21.23807677,5.624824646,27.82415668,14.22268586,4.04866377,5.550795186,8.551507708,4.90847806,6.919787907,9.21811894,9.031172091,9.327270902,3.356627318,2.135686217,11.33586677,5.555325438,4.143482109,23.53905493,20.50734019
"151","220110_12",22.61297429,19.79894885,20.05342611,21.88373022,19.54321774,17.35869973,19.13833101,21.91549141,7.012306739,4.317289817,6.305150961,2.92843207,4.332893906,3.14353641,10.02704561,5.45905475,4.397202677,14.20111651,4.506439084,5.484911067,22.90419951,19.38005204
"152","220110_1",20.05752693,21.91652559,6.624854509,22.28141837,21.46943443,14.49260286,19.50328135,19.4588713,13.25454907,5.137767557,6.182407526,6.171451943,4.347404392,7.8249191,5.060565386,3.417421292,7.429527386,8.902299715,6.974803192,7.560147446,17.47020921,16.4909425
"153","220110_2",20.69072686,24.01219953,13.64276744,27.48199395,10.81807305,4.759342852,23.09404505,21.26171708,11.68396714,11.69172509,4.912359125,5.737106501,3.955028908,6.83959015,7.189110252,11.39418806,3.440335416,4.499297333,4.498918702,4.412567271,18.83154731,17.29263956
"154","220110_3",2.12608592,15.74174184,23.6458337,22.04729063,27.03453732,5.944757715,22.09297243,10.10510624,9.745025515,12.92974867,8.940894035,13.68403399,10.25349056,3.972686408,5.266895695,10.51101586,12.10575492,5.839589316,4.008437797,2.83396063,19.80007733,18.3520464
"155","220110_4",2.487320799,13.97841447,24.81014502,20.13044445,23.71075073,21.03328448,23.10038157,24.90485019,4.526251011,15.55866559,7.116967621,2.471765165,3.579978522,5.885372309,12.80073883,5.202716786,4.680784416,11.61566,18.10051209,11.10973908,18.81700427,18.81296036
"156","220110_5",16.71523532,14.06679004,19.27180476,24.54797185,8.63260237,15.77993497,5.804796094,10.47405955,3.889348028,5.03702907,6.22453512,8.046243822,4.804513473,2.940417604,6.733591318,8.755283734,4.259852471,10.66283847,5.845466164,4.761642637,20.56670279,17.80848735
"157","220110_6",22.70091365,9.214857795,23.3432086,9.746979516,11.19997609,12.78295965,8.497834228,6.86169091,25.37564089,5.49791594,3.312881502,2.918805659,20.47702014,21.70670578,9.397647749,8.69113177,5.583612858,7.853306671,6.915317677,9.694508812,21.32693421,17.70501058
"158","220110_7",1.744084276,22.85119327,24.95799921,19.45353902,10.81969199,6.267074191,15.37338053,10.95074649,7.241838666,2.898311304,19.25490317,7.735354702,3.892424579,16.37762813,14.62299953,2.13075231,8.795193512,21.85651465,18.32285667,9.071720083,23.60946718,24.71210259
"159","220110_8",16.68680645,17.82890034,15.26581493,8.169728047,10.76914561,14.85708451,4.788921459,15.15954992,4.90844893,7.411427452,8.284768087,5.456706624,3.330073005,5.713731562,7.000282721,3.957527686,5.780602974,5.291580453,3.963436947,13.01559999,23.14119947,21.17459151
"160","220110_9",5.719618223,20.25595475,21.88254038,22.7565358,17.31713375,18.9803722,21.40014922,2.891824334,12.25989566,4.985219728,3.596012783,10.89853225,6.741752591,18.79992764,6.677226842,16.44258562,16.16507633,6.535771652,7.002630511,5.899645049,18.02089471,14.62583656
"161","220307_10",5.926423853,19.50148501,28.89541208,21.19412025,23.88120255,1.084998688,24.49712618,21.02754496,18.3142981,9.75679495,9.978830729,11.22078909,6.998375337,8.652638129,4.615212233,4.513786769,4.714862049,2.916346568,5.639840888,4.814747134,21.37319657,18.74936681
"162","220307_11",21.34193722,17.19681463,19.16188168,21.77961934,17.79781313,6.729226099,4.320727185,3.89242384,7.039963076,3.615256585,16.00162972,3.058948582,6.56805774,21.45509935,5.640530775,3.484490806,3.479767172,6.960630638,15.91096929,6.502547045,22.17463455,18.42679018
"163","220307_12",12.45693432,9.565310524,18.94341884,14.35580184,20.48119645,21.3497951,9.621331586,22.82972339,8.962410138,5.482416627,8.138493977,6.667127331,3.69660812,9.259561809,5.483614036,4.248250778,5.620870383,5.621026987,16.64016975,6.622729928,22.27950965,19.59396085
"164","220307_13",27.22620061,15.7583875,24.14629697,20.71160212,19.23586604,3.566365573,3.751690296,9.761148117,16.93167465,6.255837482,7.696092441,4.750541367,15.33517978,2.949606845,9.020864825,3.969667247,7.000361413,7.344841508,3.384814679,7.308249164,17.83360338,17.40929704
"165","220307_14",26.61889038,19.4504931,6.281460129,15.4953476,9.365727908,11.51974403,7.335978249,16.22653413,6.442617412,7.960638658,6.114834217,2.626569134,4.067517712,5.401779753,4.004020131,5.601156764,1.567700116,4.845502332,4.723680885,5.279760485,20.05732083,19.32436192
"166","220307_15",22.370861,20.65209887,4.157259178,20.18591546,17.22171418,10.21439139,7.021660282,6.378774928,23.24491861,6.483122085,9.952860174,8.761905263,8.901336139,7.403360768,9.77644342,4.206729565,11.03316073,4.144881301,5.481646521,6.532868343,21.13780534,18.56035527
"167","220307_16",20.83985001,23.12863567,22.41921945,19.89399628,19.48159316,21.38598758,20.23503903,20.44522038,15.34114751,3.381173703,4.094283415,4.664219226,6.919560146,5.559139108,2.788088223,5.117494927,6.939542847,7.298749828,1.462843687,2.967072311,19.06500486,19.16131196
"168","220307_17",18.47034043,21.65811786,30.21390856,22.79344675,18.71118032,4.893411744,11.10173283,8.433894018,9.862401582,18.99782306,9.36416395,4.983452918,6.187310468,25.27010968,14.2285035,4.772985845,2.343332428,6.903550128,12.3700662,5.892483954,22.29909552,18.72716984
"169","220307_1",3.688658951,21.36981549,25.99402154,20.04258957,17.29498771,11.94145238,11.12301317,9.614478204,13.46139712,6.639972264,3.863044131,4.271312073,5.123283049,10.11562312,14.40323147,4.300729282,5.084770123,3.891278001,6.105800267,5.906103785,22.94734177,18.3313769
"170","220307_2",22.48982616,20.48750595,15.954338,19.40159409,13.2348718,16.32075162,10.47731542,4.589908635,18.68773753,3.448350332,5.221624382,2.761814146,4.584784136,2.361317485,18.840623,10.79502504,3.518851565,6.674202206,10.04179413,9.268312644,20.49595877,18.547355
"171","220307_4",27.48835208,23.21160236,21.78723119,21.64208829,9.451348227,4.428772694,5.275643678,18.70164263,8.820518863,5.370594032,7.145027306,10.03387954,7.519688564,7.551616205,1.409095876,3.803665457,1.478198469,3.985726531,3.776413335,4.361564308,20.1892735,17.27408634
"172","220307_5",14.40346117,24.67110105,16.62685537,23.21312338,24.5289233,21.83624387,19.02123108,20.26204398,20.47190713,24.14575268,9.887382023,14.62881077,27.96546561,26.50027424,6.342637574,7.30654411,5.525085813,13.18197548,10.1864378,13.97646862,21.89635767,18.70874373
"173","220307_6",24.61156593,20.24529681,23.32043636,21.24063935,13.66639301,14.59691185,20.59868737,6.654795245,15.14318714,9.112621382,5.743123457,6.598336118,15.98620005,15.1548411,3.221648564,11.94494687,4.135882451,4.590404236,11.06928158,6.10537281,20.17949368,18.09280325
"174","220307_7",25.07525421,20.55965311,23.26104146,20.48485309,22.45447531,23.06266973,14.62528647,15.8597745,23.22179151,22.13423629,11.21930948,3.739683828,2.439495078,5.423377084,4.727823499,3.755285431,5.375130561,3.592187528,5.598801167,8.754082891,23.72136802,23.21160436
"175","220307_8",2.47121776,15.66083879,23.28781808,20.287265,21.0002089,19.20709137,19.03890074,6.376869648,8.057833855,6.494847531,11.7906161,11.07178209,6.08512597,4.973767684,3.572164785,2.595734793,2.402730736,6.281178992,2.781821556,4.669850806,19.65947759,19.62367553
"176","220307_9",30.05782409,23.49974036,30.63295937,19.88918031,20.27191958,3.136001174,22.51262068,18.23737437,11.26471957,5.88070481,6.226508189,4.158377702,6.821269317,5.790397453,6.934596614,3.767263954,5.205144944,11.60614127,11.56010385,21.17919872,21.85078623,22.4986119
"177","220404_10",4.396774535,16.05430242,8.845193119,21.92639943,14.64262811,3.334215412,30.06798708,10.65212247,20.26368242,5.122398226,6.467884575,5.924931217,4.153558067,10.1303205,4.216586457,4.906659908,11.91852106,9.015639609,3.129864002,5.728572487,17.60446854,18.35922551
"178","220404_11",19.89611859,26.55211522,17.39773282,19.6534704,14.21833217,8.818701224,9.836713916,4.042422403,4.898320845,8.19280502,5.829117531,6.324810558,10.08451454,5.81086451,6.637464157,8.721607131,4.856595187,4.594974117,3.307121497,6.452641679,18.65684249,17.08411204
"179","220404_12",20.37146574,23.38011974,23.41662124,20.14587241,11.85229323,21.01377347,15.22075406,6.753251815,21.76158406,7.145793672,8.475718921,5.491399532,5.837509003,6.602903755,5.359495335,15.89753264,7.121063612,16.74393933,2.96757524,6.835287847,17.95452541,16.37459906
"180","220404_13",23.19252011,25.23710433,24.54925134,17.2163214,10.49456066,15.34953942,5.843655698,10.95376451,8.316789079,7.611164956,6.65611229,3.4491,8.400512643,3.252603545,7.928862303,4.377028671,4.110162069,20.33341686,8.060183657,9.009044233,21.85218418,19.95850744
"181","220404_1",18.02585108,22.42174759,16.62937929,19.32691511,18.90489024,4.198839828,10.34400876,6.147407642,8.396258999,4.710988546,15.81971984,3.552428679,12.61989653,7.839903955,8.925893111,4.725380819,4.299064004,13.69483134,8.368756446,23.45007229,19.37791571,16.93984224
"182","220404_2",4.49517457,17.86451834,4.503853639,19.09273564,21.13494258,16.81730232,8.778899548,6.806148833,6.454553945,5.159474798,16.28804281,6.958586858,5.710220027,7.525961764,4.77535298,3.781389474,8.82651261,5.595278406,10.30811292,5.642612214,19.28598344,17.20140335
"183","220404_3",11.1085392,19.14776146,19.36910526,15.84583729,10.16325745,6.471149537,15.11495646,8.317732697,12.15588641,4.783080139,9.771533382,5.158442058,13.16940623,8.129682845,5.417958119,3.197855551,4.35637368,10.75584304,5.302112299,4.531097201,20.65741633,18.13971984
"184","220404_4",19.27181589,20.16126176,14.40802114,15.58031543,16.01310796,17.38044461,6.967750879,14.0473944,13.97845856,13.90985016,14.21374177,7.552411106,10.08068234,13.51245659,3.914732927,4.422725883,4.885818145,8.117897402,3.366430673,6.87141866,16.25644783,15.4276778
"185","220404_5",17.90707708,16.56042671,15.13466048,9.56241146,13.90680609,5.520288375,9.168841196,16.60556078,15.65742711,5.748942698,18.01378456,10.5868467,17.5808755,8.219470264,3.61418324,5.711551078,3.874973785,8.00881633,5.706751636,10.54357315,20.89777088,16.7200522
"186","220404_6",17.72832424,15.90700933,19.22792465,11.92223456,15.7822421,15.09631545,17.7799619,16.9380608,10.48397166,5.730210601,5.197037973,4.50511607,20.39910475,6.595892113,6.075451018,2.500459321,11.72584208,16.93869109,5.404080563,15.56624743,24.83457239,21.64554935
"187","220404_7",16.46468291,13.80722738,22.13367432,21.6865141,10.93293971,3.769278766,18.88395064,6.018699152,8.022613304,6.311996145,13.80357317,5.512652465,7.558039574,6.104967081,6.242052433,5.403300321,4.754511257,10.1714699,8.288337739,4.574119047,18.20249331,19.13717551
"188","220404_8",19.37224945,15.10843471,16.78940447,14.99004371,14.63907395,14.62061121,15.21341281,21.52965119,13.97005855,10.76052509,8.247540611,4.550267008,14.51964179,10.16937523,10.04969022,11.16128906,4.65379293,11.86289574,3.811792926,6.433676593,14.1172901,14.73244218
"189","220404_9",17.02694393,17.96909964,18.10124922,19.03633308,13.73183618,23.22557891,19.85708847,7.276236401,22.10720703,5.287596184,8.490679543,6.488989507,15.74188922,10.63533704,6.908484843,5.669114695,5.01134022,13.8554615,4.189095063,10.31190408,16.84660186,16.46322329
"190","061019_10",24.44058131,19.06426971,6.529633645,22.59426985,18.90987393,21.30157126,2.70467966,7.765381556,11.17656226,6.673264917,21.51655394,3.55703836,20.64503642,16.97837554,5.157956189,4.587501197,20.21048766,7.59369517,7.669561691,5.56868475,23.6153621,25.78505876
"191","061019_1",21.28219094,15.1377595,24.25535702,24.67143504,13.14374577,2.677607288,13.62739882,11.46553288,19.77760525,7.493340126,18.72622666,22.17652068,3.126917437,23.55791499,7.408820004,8.376634034,10.89349276,6.016735184,11.44009772,7.899445116,22.5151417,22.74412127
"192","061019_2",22.83781138,16.53408676,22.25607166,17.78641405,20.93557986,18.4162063,5.374210923,11.39704556,10.41133486,8.783567493,5.265286447,3.819836878,7.382222541,4.537466857,9.68052455,10.36404867,5.784169424,2.307189401,9.101899367,4.126743239,20.45265072,25.38393798
"193","061019_3",15.1590713,23.15246823,27.37013768,20.83585037,25.86248483,10.50367046,17.078472,8.88583274,16.64416651,10.93873483,12.87309938,7.19839575,6.525949261,15.03828536,3.98085482,17.19411469,5.495888892,14.75,7.957337959,4.381903168,26.67183795,20.79075268
"194","061019_4",3.806822519,20.63507373,9.454344261,21.99189604,7.803041104,4.960614808,19.40276698,11.90212639,17.52042483,17.05334582,8.676353848,3.749361212,0,17.35778341,4.825884191,12.21031416,6.55853514,12.10473135,5.727346587,4.769242269,19.26766228,21.94159302
"195","061019_5",23.30202954,23.91064068,36.76727036,8.165631796,18.91839358,28.40293034,9.259553595,3.675507692,8.931296612,11.16190676,13.85988088,9.418993839,1.661460615,10.25969228,15.35975921,3.824376942,3.151810363,5.515134595,3.294298359,7.262902026,19.0287187,21.72339942
